CLIENTNUM,Attrition Flag,Customer Age,Gender,Dependent Count,Education Level,Marital Status,Income Category,Card Category,Months on book,Total Relationship Count,Months Inactive,Contacts Count,Credit Limit
709423158,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,26,4,3,0,1791
718307433,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,36,5,1,4,7238
772607433,Existing Customer,50,M,3,High School,Married,$80K - $120K,Blue,40,6,2,4,4514
801709308,Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue,38,6,1,2,5366
778502958,Existing Customer,47,M,3,Unknown,Divorced,$60K - $80K,Silver,35,4,2,5,29812
806656083,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,43,3,2,4,9559
823635033,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,45,6,2,5,8353
718739508,Existing Customer,51,F,5,Unknown,Married,Less than $40K,Blue,39,6,2,4,5455
709272333,Existing Customer,59,F,1,Uneducated,Unknown,Less than $40K,Blue,45,6,3,3,9899
721538883,Existing Customer,45,M,4,Graduate,Single,$40K - $60K,Silver,37,4,3,4,15578
718835583,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,41,6,2,2,15641
827970933,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,42,4,2,0,3504
719888358,Existing Customer,47,M,1,Unknown,Divorced,$80K - $120K,Blue,38,5,3,5,18432
717030633,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,34,5,3,4,2369
815085708,Attrited Customer,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882
716332533,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,3,3509
822964683,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,47,6,3,4,2469
719335233,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Silver,27,5,3,4,14335
779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,4005
712653183,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,36,4,1,4,1976
715485483,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664
788912658,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,30,3,1,4,3734
711396483,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,3,6033
789220008,Existing Customer,56,M,3,High School,Married,$80K - $120K,Blue,45,5,2,2,4531
716436483,Existing Customer,45,F,3,Uneducated,Unknown,Less than $40K,Blue,36,4,4,3,6245
717661908,Existing Customer,37,M,5,Doctorate,Single,$80K - $120K,Silver,36,4,1,1,34516
778459833,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,27,3,2,3,11880
769448658,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,37,5,2,3,4188
820346133,Existing Customer,59,F,2,Uneducated,Single,Less than $40K,Blue,54,5,1,2,9344
720119808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,3,2,2,24126
721523658,Existing Customer,46,M,5,High School,Unknown,$120K +,Blue,26,4,3,3,34516
711176133,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,36,6,3,4,2295
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,3,12342
713750583,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928
769576608,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,49,4,1,2,12814
708626058,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,4,5242
710333883,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808
715401633,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469
755220783,Existing Customer,51,M,1,Doctorate,Married,$80K - $120K,Blue,44,5,2,4,8031
789603183,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,41,4,1,3,9728
767564358,Existing Customer,47,F,5,Doctorate,Married,$40K - $60K,Blue,40,6,1,1,4748
789744033,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,38,4,1,1,19999
709887483,Existing Customer,56,M,2,Uneducated,Divorced,$40K - $60K,Blue,45,3,1,3,6331
779765058,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,31,6,1,1,9662
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,1693
717262833,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,36,5,2,4,2964
714878508,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,36,3,3,3,5483
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186
794510358,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,26,6,3,3,33408
715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,37,4,2,2,3125
779400183,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,31,3,3,4,2934
716636808,Existing Customer,39,M,3,Graduate,Single,$120K +,Blue,36,4,2,2,34516
708733983,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,3,2,5349
710521383,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,38,6,2,0,9810
720075558,Existing Customer,50,M,4,College,Married,$120K +,Blue,36,6,1,4,7084
716468658,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,3,3537
717569283,Existing Customer,47,M,5,Doctorate,Single,Less than $40K,Blue,36,3,1,2,8896
787491483,Existing Customer,41,M,3,Unknown,Divorced,$80K - $120K,Blue,29,5,2,3,30733
779995833,Existing Customer,49,M,0,Unknown,Married,$60K - $80K,Blue,39,6,2,4,10177
714215058,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,5,2,4,6848
789407958,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,33,6,2,3,17165
715118058,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,1,20274
713672208,Existing Customer,50,M,1,Doctorate,Divorced,$60K - $80K,Blue,33,3,5,2,19939
720865383,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,45,4,3,1,3378
713701533,Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,39,4,3,2,9773
778895883,Existing Customer,50,F,1,Unknown,Married,Unknown,Blue,31,5,3,1,3668
719655258,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,2,4,3196
711205758,Attrited Customer,45,M,3,College,Single,$80K - $120K,Silver,33,1,3,3,34516
806264958,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,47,5,2,3,7030
714659133,Attrited Customer,47,M,5,High School,Married,$80K - $120K,Blue,37,2,2,2,9410
716425833,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,36,5,2,1,34516
712166583,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,38,4,3,3,4096
713124558,Existing Customer,43,F,2,Graduate,Married,Unknown,Blue,34,6,1,4,7210
714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,36,6,3,0,8026
708784908,Existing Customer,47,F,3,Graduate,Unknown,Unknown,Blue,34,5,1,4,18064
714332658,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,5,2,4,5596
719169783,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,43,3,3,3,6897
718270833,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,40,6,3,3,13991
721268133,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,2,11366
795343683,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,34,5,1,3,1707
715611933,Existing Customer,50,F,4,Doctorate,Married,Unknown,Blue,38,6,4,2,23692
711184983,Existing Customer,41,M,5,Unknown,Unknown,$80K - $120K,Blue,29,6,2,1,11191
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,31,3,1,2,3476
784263558,Existing Customer,43,M,2,Uneducated,Single,$60K - $80K,Silver,37,4,3,3,27781
720795858,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,25,3,3,2,10534
756629133,Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,54,3,2,2,2721
714387108,Existing Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,43,4,2,3,10458
712164333,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,29,3,3,2,12544
714429258,Existing Customer,46,M,5,Doctorate,Single,$60K - $80K,Blue,39,4,3,3,11464
796791258,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,44,5,2,4,3104
711220683,Existing Customer,48,M,1,Unknown,Married,$60K - $80K,Blue,36,4,1,3,11770
717582558,Existing Customer,50,M,1,Graduate,Single,$120K +,Blue,40,4,2,3,34516
714779733,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,36,3,1,4,10998
817965858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,37,3,1,3,2757
717358158,Existing Customer,46,M,3,Uneducated,Single,$60K - $80K,Blue,36,5,1,2,5489
720301458,Existing Customer,52,M,1,High School,Single,$120K +,Blue,38,3,1,2,19709
826471458,Attrited Customer,42,M,3,Graduate,Married,Less than $40K,Blue,38,2,3,3,6967
794579658,Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,32,3,2,2,23424
717052158,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,32,3,2,2,21718
818311533,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,48,5,3,1,4908
716156508,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,36,3,1,3,1470
711191808,Existing Customer,39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,34516
712084383,Existing Customer,63,M,1,Graduate,Single,Less than $40K,Blue,56,4,2,2,7936
788641758,Existing Customer,53,M,4,College,Single,$60K - $80K,Blue,45,5,3,2,14366
788768883,Existing Customer,54,F,0,Unknown,Single,$40K - $60K,Blue,35,4,1,3,9231
713277783,Existing Customer,45,F,4,Uneducated,Married,$40K - $60K,Silver,36,6,2,2,18679
717451833,Existing Customer,45,F,3,Uneducated,Divorced,Unknown,Blue,36,6,3,2,20356
712291308,Existing Customer,52,F,1,Uneducated,Single,Unknown,Blue,40,5,1,3,2259
712852233,Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,53,5,3,4,6663
712312908,Existing Customer,47,F,4,Unknown,Unknown,Less than $40K,Blue,34,6,2,4,2424
773457558,Existing Customer,45,F,5,College,Single,$40K - $60K,Silver,39,3,2,2,15677
716194683,Existing Customer,41,M,4,Graduate,Divorced,$40K - $60K,Blue,30,4,2,3,2334
720563058,Existing Customer,56,F,3,College,Single,Unknown,Blue,43,6,1,3,1816
719502183,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,4950
712287333,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,30,3,1,4,34516
716944983,Existing Customer,61,M,0,Uneducated,Married,$120K +,Blue,36,4,3,4,24172
718115733,Existing Customer,57,M,1,Graduate,Married,$60K - $80K,Blue,36,4,1,3,9037
827691858,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,42,3,2,4,7616
716431833,Existing Customer,38,M,2,Unknown,Divorced,$40K - $60K,Blue,28,3,3,4,11209
717265983,Existing Customer,44,F,4,Uneducated,Divorced,Unknown,Blue,36,3,2,0,9908
769578858,Existing Customer,40,M,2,Graduate,Married,$40K - $60K,Silver,33,4,3,1,18737
712815858,Existing Customer,57,F,1,High School,Single,Less than $40K,Blue,45,5,2,4,5330
815851233,Attrited Customer,52,M,3,High School,Single,$120K +,Blue,47,6,1,3,19032
779425608,Existing Customer,50,F,1,Unknown,Single,Unknown,Blue,32,6,1,4,5916
811532208,Existing Customer,51,M,4,Graduate,Married,$40K - $60K,Silver,46,3,5,2,16277
713896533,Existing Customer,42,M,4,High School,Single,$60K - $80K,Blue,33,5,1,3,9442
712546233,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,39,5,1,3,2990
772148058,Existing Customer,45,M,3,Graduate,Unknown,$80K - $120K,Blue,34,6,6,3,2210
771776808,Attrited Customer,44,M,4,Uneducated,Married,$40K - $60K,Blue,33,5,4,3,1527
715905633,Existing Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,36,3,1,3,6022
778282758,Existing Customer,55,M,2,College,Divorced,$120K +,Blue,45,6,2,1,26729
717886008,Existing Customer,63,M,1,High School,Single,Less than $40K,Blue,51,5,3,2,6102
709985133,Existing Customer,33,F,2,Graduate,Divorced,Less than $40K,Blue,24,3,1,2,6803
709289358,Existing Customer,46,M,3,Graduate,Single,$80K - $120K,Blue,38,4,1,2,8101
720457608,Existing Customer,41,F,4,Graduate,Married,Less than $40K,Blue,36,4,1,1,4632
780612558,Existing Customer,58,F,1,Graduate,Single,$40K - $60K,Blue,46,3,3,3,1996
714216033,Existing Customer,51,M,3,Doctorate,Married,$120K +,Blue,42,4,1,2,11600
710577708,Existing Customer,35,M,1,Unknown,Single,$40K - $60K,Blue,25,5,3,3,2657
719462433,Existing Customer,42,F,5,Graduate,Single,Less than $40K,Blue,36,4,2,2,8464
769063308,Existing Customer,45,M,3,Post-Graduate,Married,$80K - $120K,Blue,39,6,2,2,29003
715136583,Existing Customer,51,M,3,High School,Single,$40K - $60K,Blue,36,4,3,4,5000
710915358,Existing Customer,63,F,0,College,Single,Unknown,Blue,55,5,1,2,14963
709841433,Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,33,6,3,3,3855
710509758,Existing Customer,36,M,4,College,Single,$120K +,Blue,36,5,3,3,28200
720527058,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,24,4,3,3,2310
711787383,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1960
715824108,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,38,3,1,3,3773
719474583,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,2,3,9771
719282433,Existing Customer,60,F,0,Graduate,Single,Unknown,Blue,48,3,3,4,6417
772669833,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,33,4,3,2,16037
789365508,Attrited Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,39,2,3,4,14839
806641683,Existing Customer,44,M,3,Uneducated,Married,$80K - $120K,Silver,39,5,2,2,34516
805534608,Existing Customer,54,F,2,College,Single,$40K - $60K,Blue,49,4,3,3,8769
781117533,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,36,6,3,2,20968
710294808,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,4,1,2,2188
718788258,Existing Customer,52,M,5,Unknown,Married,$80K - $120K,Blue,40,3,3,4,30314
716404383,Attrited Customer,47,F,2,Graduate,Married,Unknown,Blue,36,1,3,2,18799
824795358,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,45,3,3,0,1638
715196508,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,35,5,3,2,3538
779051808,Existing Customer,35,F,1,Graduate,Single,$40K - $60K,Blue,16,3,2,2,2546
720695583,Existing Customer,65,M,1,Graduate,Single,Unknown,Blue,53,6,2,3,10775
826414083,Existing Customer,47,F,4,Unknown,Married,$40K - $60K,Blue,43,4,3,4,4798
708426483,Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,36,4,6,1,5816
787472283,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,36,4,2,2,20533
716948283,Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,49,3,3,2,9890
778375458,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,32,6,3,3,30820
718504983,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,37,6,2,2,6091
709625733,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,5,2,3,9690
719357058,Existing Customer,62,F,2,Doctorate,Single,$40K - $60K,Blue,56,5,3,2,6797
709626858,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,31,3,3,4,4985
711843708,Attrited Customer,61,F,0,Graduate,Divorced,Less than $40K,Blue,36,2,3,3,2125
711349083,Existing Customer,47,F,4,Doctorate,Married,Less than $40K,Blue,28,3,2,4,4012
721462458,Existing Customer,52,F,3,High School,Married,Unknown,Blue,42,3,2,1,23858
780833058,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,32,4,3,2,2619
769962933,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,34,4,1,4,6728
719095533,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,39,3,3,3,2680
709718058,Existing Customer,52,F,4,Uneducated,Single,Less than $40K,Blue,36,5,1,4,2936
819151083,Existing Customer,46,M,5,High School,Single,$60K - $80K,Blue,41,3,3,4,7478
770778108,Existing Customer,49,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,4,2,3,2527
718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644
710376708,Existing Customer,50,F,5,Uneducated,Single,Less than $40K,Blue,33,4,3,3,2837
718366983,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,31,6,2,4,18584
719604858,Attrited Customer,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941
714549558,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,32,3,2,2,9576
822955008,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,56,3,3,2,9569
712986483,Existing Customer,32,M,3,College,Unknown,$80K - $120K,Blue,36,3,5,2,15412
779597133,Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,44,4,3,2,2663
758426583,Existing Customer,51,F,2,Post-Graduate,Married,Less than $40K,Blue,44,3,3,4,1438.3
716805408,Existing Customer,52,M,3,Doctorate,Married,$60K - $80K,Blue,40,6,2,2,5376
711275433,Attrited Customer,47,M,4,Uneducated,Unknown,Unknown,Blue,36,3,3,3,18873
778968408,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,27,4,1,3,5341
827117808,Attrited Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,41,2,3,2,9904
804462633,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,38,3,3,3,7084
709321908,Attrited Customer,47,M,3,High School,Single,$80K - $120K,Blue,29,2,2,3,7498
714907908,Existing Customer,51,F,0,High School,Married,$40K - $60K,Blue,40,6,2,2,5450
818336508,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,45,6,2,4,32719
712597233,Attrited Customer,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,36,2,3,2,3250
711964533,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,36,3,3,2,6111
716705433,Existing Customer,62,F,1,Uneducated,Unknown,Less than $40K,Silver,36,6,1,3,12590
717983058,Existing Customer,41,F,3,Graduate,Married,$40K - $60K,Blue,29,5,1,3,1982
709587783,Existing Customer,39,M,4,Post-Graduate,Single,$60K - $80K,Silver,36,6,3,3,25133
709804533,Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,34,3,1,3,17818
712076358,Existing Customer,46,M,3,High School,Single,$120K +,Blue,34,5,3,2,5155
711670308,Existing Customer,51,F,3,Unknown,Married,Less than $40K,Blue,30,3,2,0,6006
720717108,Existing Customer,64,M,1,Uneducated,Single,Unknown,Blue,51,6,3,1,2571
784789758,Existing Customer,40,M,2,Unknown,Married,$60K - $80K,Blue,34,6,3,0,3269
779689233,Existing Customer,50,M,3,Graduate,Single,$40K - $60K,Blue,33,3,1,2,2798
788792583,Existing Customer,44,F,3,Unknown,Single,$40K - $60K,Blue,26,4,3,0,7277
710657508,Existing Customer,32,M,0,College,Unknown,Less than $40K,Blue,36,3,3,4,3788
716393958,Existing Customer,43,M,3,High School,Single,$80K - $120K,Blue,34,4,2,0,28262
770708133,Existing Customer,47,F,5,High School,Single,Less than $40K,Blue,33,5,2,2,2169
766131033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29,6,3,3,3767
719816583,Attrited Customer,46,M,3,Doctorate,Married,$120K +,Blue,38,3,2,2,8989
715376508,Existing Customer,47,F,5,Graduate,Married,Less than $40K,Blue,42,3,5,1,2838
709300458,Existing Customer,48,M,1,Graduate,Unknown,Less than $40K,Blue,43,5,3,3,7199
778340733,Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,24,3,1,4,8495
708195633,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Silver,32,5,2,3,34516
714729933,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,36,6,1,2,14164
794514108,Existing Customer,50,F,2,Unknown,Married,Unknown,Blue,31,4,2,2,3604
812501358,Existing Customer,46,F,4,Post-Graduate,Divorced,Less than $40K,Blue,41,4,1,1,1752
718961208,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,32,5,3,3,4204
814459833,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,37,5,3,4,8017
720363258,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29,3,3,3,2778
714496083,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Blue,43,4,2,3,6649
713004933,Attrited Customer,40,M,3,High School,Married,$60K - $80K,Blue,27,3,2,1,6813
712011633,Existing Customer,40,F,2,Doctorate,Single,$40K - $60K,Blue,36,6,1,3,2797
772466508,Attrited Customer,45,M,3,Unknown,Single,$60K - $80K,Blue,35,6,2,1,18004
708225483,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,4,11242
788923758,Existing Customer,26,F,1,High School,Unknown,Unknown,Blue,13,3,1,3,10693
789150633,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,3026
710809083,Existing Customer,37,F,4,College,Married,Less than $40K,Blue,36,6,3,1,1438.3
787669233,Existing Customer,51,M,2,Doctorate,Single,$80K - $120K,Blue,41,3,3,2,34516
708119658,Existing Customer,49,F,4,Graduate,Married,$40K - $60K,Blue,38,4,2,1,12836
737921733,Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,55,3,3,3,1892
765940683,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,30,5,2,2,11277
719732433,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,36,5,3,1,12815
715491483,Existing Customer,44,M,2,Graduate,Divorced,$120K +,Blue,36,5,2,0,24016
783381933,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,37,4,1,3,3482
811554708,Existing Customer,44,F,3,High School,Married,Unknown,Blue,38,4,6,4,26516
719536608,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,4,5,1,2285
720753183,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,4,3,2,9617
